name,state_name,fips,land_use,r_avg,k_avg,ls_avg,c_avg,p_avg
Drew,Arkansas,5043,pastureland,325,0.41,0.161,0.01,1
Drew,Arkansas,5043,forest,325,0.43,,,
Faulkner,Arkansas,5045,cropland-cultivated,275,0.32,0.162,0.19,1
Faulkner,Arkansas,5045,cropland-noncultivated,275,0.43,0.364,0.01,1
Faulkner,Arkansas,5045,pastureland,275,0.33,0.505,0.01,1
Faulkner,Arkansas,5045,forest,275,0.28,,,
Franklin,Arkansas,5047,cropland-cultivated,275,0.36,0.341,0.15,1
Franklin,Arkansas,5047,pastureland,275,0.34,0.551,0.07,1
Franklin,Arkansas,5047,forest,275,0.24,,,
Fulton,Arkansas,5049,cropland-noncultivated,275,0.33,0.503,0,1
Fulton,Arkansas,5049,pastureland,275,0.29,0.746,0.03,1
Fulton,Arkansas,5049,forest,275,0.28,,,
Garland,Arkansas,5051,pastureland,300,0.28,0.821,0.01,1
Garland,Arkansas,5051,forest,300,0.28,,,
Grant,Arkansas,5053,cropland-cultivated,300,0.37,0.079,0.25,1
Grant,Arkansas,5053,cropland-noncultivated,300,0.31,0.542,0.01,1
Grant,Arkansas,5053,pastureland,300,0.35,0.169,0.01,1
Grant,Arkansas,5053,forest,300,0.33,,,
Greene,Arkansas,5055,cropland-cultivated,275,0.41,0.117,0.27,1
Greene,Arkansas,5055,cropland-noncultivated,275,0.46,0.323,0.03,1
Greene,Arkansas,5055,pastureland,275,0.45,0.481,0.03,1
Greene,Arkansas,5055,forest,275,0.43,,,
Hempstead,Arkansas,5057,cropland-cultivated,325,0.34,0.116,0.23,1
Hempstead,Arkansas,5057,cropland-noncultivated,325,0.35,0.159,0.01,1
Hempstead,Arkansas,5057,pastureland,325,0.32,0.355,0.01,1
Hempstead,Arkansas,5057,forest,325,0.3,,,
Hot Spring,Arkansas,5059,cropland-noncultivated,300,0.32,0.247,0.01,1
Hot Spring,Arkansas,5059,pastureland,300,0.29,0.423,0.02,1
Hot Spring,Arkansas,5059,forest,300.47,0.27,,,
Howard,Arkansas,5061,cropland-noncultivated,300,0.24,0.189,0,1
Howard,Arkansas,5061,pastureland,300,0.3,0.456,0.03,1
Howard,Arkansas,5061,forest,300,0.29,,,
Independence,Arkansas,5063,pastureland,275,0.35,0.719,0.01,1
Independence,Arkansas,5063,forest,275,0.28,,,
Independence,Arkansas,5063,cropland-cultivated,278.19,0.39,0.133,0.3,1
Independence,Arkansas,5063,cropland-noncultivated,275,0.39,0.354,0.01,1
Izard,Arkansas,5065,cropland-noncultivated,275,0.28,0.303,0,1
Izard,Arkansas,5065,pastureland,275,0.27,1.112,0.02,1
Izard,Arkansas,5065,rangeland,275,0.24,2.734,0.02,1
Izard,Arkansas,5065,forest,275,0.26,,,
Jackson,Arkansas,5067,cropland-cultivated,275,0.39,0.089,0.26,1
Jackson,Arkansas,5067,cropland-noncultivated,275,0.32,0.213,0.05,1
Jackson,Arkansas,5067,pastureland,275,0.38,0.14,0,1
Jackson,Arkansas,5067,forest,275,0.36,,,
Jefferson,Arkansas,5069,cropland-cultivated,300,0.36,0.08,0.33,1
Jefferson,Arkansas,5069,pastureland,300,0.33,0.112,0.01,1
Jefferson,Arkansas,5069,forest,300,0.35,,,
Johnson,Arkansas,5071,cropland-cultivated,275,0.35,0.239,0.16,1
Johnson,Arkansas,5071,cropland-noncultivated,275,0.29,0.322,0.01,0.96
Johnson,Arkansas,5071,pastureland,275,0.29,0.501,0.03,1
Johnson,Arkansas,5071,forest,275,0.22,,,
Lafayette,Arkansas,5073,cropland-cultivated,325,0.33,0.113,0.27,0.96
Lafayette,Arkansas,5073,cropland-noncultivated,325,0.28,0.148,0.03,1
Lafayette,Arkansas,5073,pastureland,325,0.34,0.149,0.01,1
Lafayette,Arkansas,5073,forest,325,0.38,,,
Lawrence,Arkansas,5075,cropland-cultivated,274.86,0.39,0.077,0.25,1
Lawrence,Arkansas,5075,cropland-noncultivated,275,0.39,0.073,0.02,1
Lawrence,Arkansas,5075,pastureland,275,0.36,0.414,0.04,1
Lawrence,Arkansas,5075,forest,275,0.35,,,
Lee,Arkansas,5077,cropland-cultivated,300,0.43,0.105,0.27,1
Lee,Arkansas,5077,cropland-noncultivated,300,0.49,0.123,0.04,1
Lee,Arkansas,5077,pastureland,300,0.37,0.079,0.01,1
Lee,Arkansas,5077,forest,300,0.4,,,
Lincoln,Arkansas,5079,cropland-cultivated,300,0.39,0.092,0.32,1
Lincoln,Arkansas,5079,pastureland,300,0.32,0.303,0.03,1
Lincoln,Arkansas,5079,forest,300,0.36,,,
Little River,Arkansas,5081,cropland-cultivated,300,0.4,0.129,0.28,1
Little River,Arkansas,5081,cropland-noncultivated,300,0.36,0.169,0.03,1
Little River,Arkansas,5081,pastureland,300.63,0.35,0.162,0.01,1
Little River,Arkansas,5081,forest,300.43,0.37,,,
Logan,Arkansas,5083,cropland-cultivated,300,0.34,0.277,0.46,1
Logan,Arkansas,5083,cropland-noncultivated,300,0.43,0.298,0.04,1
Logan,Arkansas,5083,pastureland,300,0.38,0.578,0.06,1
Logan,Arkansas,5083,forest,300,0.31,,,
Lonoke,Arkansas,5085,cropland-cultivated,300,0.42,0.12,0.24,1
Lonoke,Arkansas,5085,cropland-noncultivated,300,0.45,0.22,0.02,1
Lonoke,Arkansas,5085,pastureland,300,0.44,0.233,0.01,1
Lonoke,Arkansas,5085,forest,300,0.44,,,
Madison,Arkansas,5087,cropland-noncultivated,275,0.17,0.227,0.01,1
Madison,Arkansas,5087,pastureland,275,0.29,1.332,0.01,1
Madison,Arkansas,5087,forest,275,0.22,,,
Marion,Arkansas,5089,cropland-noncultivated,275,0.2,1.369,0.01,1
Marion,Arkansas,5089,pastureland,275,0.29,1.513,0.03,1
Marion,Arkansas,5089,rangeland,275,0.24,2.442,0,1
Marion,Arkansas,5089,forest,275,0.26,,,
Miller,Arkansas,5091,cropland-cultivated,325,0.34,0.124,0.29,1
Miller,Arkansas,5091,pastureland,325,0.35,0.239,0.01,1
Miller,Arkansas,5091,forest,325,0.33,,,
Mississippi,Arkansas,5093,cropland-cultivated,275,0.33,0.093,0.38,1
Mississippi,Arkansas,5093,forest,275,0.33,,,
Monroe,Arkansas,5095,cropland-cultivated,300,0.42,0.091,0.27,1
Monroe,Arkansas,5095,cropland-noncultivated,300,0.42,0.079,0.01,1
Monroe,Arkansas,5095,forest,300,0.44,,,
Montgomery,Arkansas,5097,cropland-noncultivated,300,0.2,2.559,0.01,1
Montgomery,Arkansas,5097,pastureland,296.91,0.29,0.334,0.02,1
Montgomery,Arkansas,5097,forest,298.1,0.26,,,
Nevada,Arkansas,5099,cropland-cultivated,325,0.24,0.185,0.26,1
Nevada,Arkansas,5099,cropland-noncultivated,325,0.4,0.213,0.01,1
Nevada,Arkansas,5099,pastureland,325,0.33,0.419,0.02,1
Nevada,Arkansas,5099,forest,325,0.3,,,
Newton,Arkansas,5101,pastureland,275,0.27,1.515,0.03,1
Newton,Arkansas,5101,forest,275,0.23,,,
Ouachita,Arkansas,5103,cropland-cultivated,325,0.2,0.247,0.03,1
Ouachita,Arkansas,5103,cropland-noncultivated,325,0.27,0.171,0,1
Ouachita,Arkansas,5103,pastureland,325,0.36,0.16,0.06,1
Ouachita,Arkansas,5103,forest,325,0.31,,,
Perry,Arkansas,5105,cropland-cultivated,300,0.39,0.141,0.13,0.9
Perry,Arkansas,5105,cropland-noncultivated,300,0.37,0.146,0.01,1
Perry,Arkansas,5105,pastureland,300,0.35,0.345,0.02,1
Perry,Arkansas,5105,forest,300,0.31,,,
Phillips,Arkansas,5107,cropland-cultivated,300,0.41,0.097,0.29,1
Phillips,Arkansas,5107,forest,300,0.41,,,
Pike,Arkansas,5109,cropland-noncultivated,300,0.23,0.847,0.01,1
Pike,Arkansas,5109,pastureland,300,0.26,0.748,0.03,1
Pike,Arkansas,5109,forest,296.26,0.24,,,
Poinsett,Arkansas,5111,cropland-cultivated,275,0.41,0.092,0.27,1
Poinsett,Arkansas,5111,pastureland,275,0.39,0.258,0.01,1
Poinsett,Arkansas,5111,forest,275,0.4,,,
Polk,Arkansas,5113,pastureland,300,0.26,0.881,0.02,1
Polk,Arkansas,5113,forest,300,0.24,,,
Pope,Arkansas,5115,cropland-cultivated,275,0.4,0.217,0.37,1
Pope,Arkansas,5115,pastureland,275,0.32,0.406,0.03,1
Pope,Arkansas,5115,forest,275,0.26,,,
Prairie,Arkansas,5117,cropland-cultivated,300,0.47,0.108,0.26,1
Prairie,Arkansas,5117,cropland-noncultivated,300,0.49,0.22,0.01,1
Prairie,Arkansas,5117,pastureland,300,0.45,0.323,0.03,1
Prairie,Arkansas,5117,forest,300,0.44,,,
Pulaski,Arkansas,5119,cropland-cultivated,300,0.33,0.138,0.22,1
Pulaski,Arkansas,5119,cropland-noncultivated,300,0.3,0.199,0.01,1
Pulaski,Arkansas,5119,pastureland,300,0.37,0.19,0.04,1
Pulaski,Arkansas,5119,forest,300,0.28,,,
Randolph,Arkansas,5121,cropland-cultivated,275,0.34,0.135,0.21,1
Randolph,Arkansas,5121,pastureland,275,0.35,0.776,0.02,1
Randolph,Arkansas,5121,forest,275,0.32,,,
St. Francis,Arkansas,5123,cropland-cultivated,275,0.4,0.133,0.3,1
St. Francis,Arkansas,5123,cropland-noncultivated,275,0.49,0.338,0.01,1
St. Francis,Arkansas,5123,pastureland,275,0.49,0.657,0.02,1
St. Francis,Arkansas,5123,forest,275,0.46,,,
Saline,Arkansas,5125,cropland-cultivated,300,0.37,0.201,0.58,1
Saline,Arkansas,5125,pastureland,300,0.39,0.328,0.02,1
Saline,Arkansas,5125,forest,300,0.3,,,
Scott,Arkansas,5127,pastureland,300,0.39,0.387,0.02,1
Scott,Arkansas,5127,forest,300,0.31,,,
Searcy,Arkansas,5129,pastureland,275,0.3,1.362,0.02,1
Searcy,Arkansas,5129,forest,275,0.28,,,
Sebastian,Arkansas,5131,cropland-cultivated,275,0.32,0.204,0.35,1
Sebastian,Arkansas,5131,pastureland,275,0.35,0.541,0.02,1
Sebastian,Arkansas,5131,rangeland,275,0.4,0.248,0.05,1
Sebastian,Arkansas,5131,forest,275,0.29,,,
Sevier,Arkansas,5133,pastureland,300,0.31,0.414,0.01,1
Sevier,Arkansas,5133,forest,300,0.3,,,
Sharp,Arkansas,5135,cropland-cultivated,275,0.32,0.189,0.33,1
Sharp,Arkansas,5135,pastureland,275,0.27,0.657,0.03,1
Sharp,Arkansas,5135,forest,275,0.27,,,
Stone,Arkansas,5137,pastureland,275,0.3,0.639,0.02,1
Stone,Arkansas,5137,forest,275,0.25,,,
Union,Arkansas,5139,cropland-noncultivated,325,0.33,0.396,0,1
Union,Arkansas,5139,pastureland,325,0.28,0.388,0.01,1
Union,Arkansas,5139,forest,325,0.32,,,
Van Buren,Arkansas,5141,cropland-cultivated,275,0.22,0.624,0.15,1
Van Buren,Arkansas,5141,pastureland,275,0.24,0.832,0.02,1
Van Buren,Arkansas,5141,forest,275,0.23,,,
Washington,Arkansas,5143,cropland-cultivated,275,0.37,0.083,0.04,1
Washington,Arkansas,5143,cropland-noncultivated,275,0.4,0.438,0.01,1
Washington,Arkansas,5143,pastureland,275,0.34,0.438,0.03,1
Washington,Arkansas,5143,forest,275,0.28,,,
White,Arkansas,5145,cropland-cultivated,275,0.46,0.109,0.3,1
White,Arkansas,5145,cropland-noncultivated,275,0.49,0.146,0.1,1
White,Arkansas,5145,pastureland,275,0.34,0.305,0.01,1
White,Arkansas,5145,forest,275,0.3,,,
Woodruff,Arkansas,5147,cropland-cultivated,275,0.38,0.112,0.29,1
Woodruff,Arkansas,5147,cropland-noncultivated,275,0.42,0.093,0.04,1
Woodruff,Arkansas,5147,pastureland,275,0.37,0.129,0.04,1
Woodruff,Arkansas,5147,forest,275,0.36,,,
Yell,Arkansas,5149,cropland-cultivated,300,0.38,0.171,0.22,1
Yell,Arkansas,5149,pastureland,300,0.37,0.237,0.02,1
Yell,Arkansas,5149,forest,300,0.31,,,
Alameda,California,6001,cropland-cultivated,26.36,0.37,0.095,0.18,1
Alameda,California,6001,cropland-noncultivated,25.1,0.28,0.887,0.13,1
Alameda,California,6001,pastureland,36,0.37,0.293,0,1
Alameda,California,6001,rangeland,30.48,0.27,7.958,0.03,1
Alameda,California,6001,forest,36.67,0.3,,,
Alpine,California,6003,cropland-noncultivated,60,0.24,0.528,0.01,1
Alpine,California,6003,pastureland,62.29,0.22,0.306,0,1
Alpine,California,6003,rangeland,79.6,0.16,6.964,0.13,1
Alpine,California,6003,forest,103.28,0.13,,,
Amador,California,6005,cropland-cultivated,34.4,0.3,0.366,0.21,1
Amador,California,6005,cropland-noncultivated,40.02,0.32,3.295,0.13,1
Amador,California,6005,pastureland,39.67,0.28,4.856,0.03,1
Amador,California,6005,rangeland,38.04,0.27,6.368,0.06,1
Amador,California,6005,forest,52.63,0.22,,,
Butte,California,6007,cropland-cultivated,32.26,0.27,0.146,0.3,1
Butte,California,6007,cropland-noncultivated,32.6,0.33,0.19,0.22,1
Butte,California,6007,pastureland,75.79,0.32,3.072,0.01,1
Butte,California,6007,rangeland,66.31,0.25,1.755,0.04,1
Butte,California,6007,forest,104.54,0.23,,,
Calaveras,California,6009,cropland-noncultivated,40,0.32,0.148,0,1
Calaveras,California,6009,pastureland,30,0.32,0.186,0,1
Calaveras,California,6009,rangeland,35.42,0.3,2.415,0.02,1
Calaveras,California,6009,forest,56.68,0.25,,,
Colusa,California,6011,cropland-cultivated,25.98,0.28,0.154,0.24,1
Colusa,California,6011,cropland-noncultivated,28.74,0.29,0.235,0.12,1
Colusa,California,6011,pastureland,31.71,0.27,0.344,0.01,1
Colusa,California,6011,rangeland,41.93,0.32,13.279,0.01,1
Colusa,California,6011,forest,39.88,0.33,,,
Contra Costa,California,6013,cropland-cultivated,18.12,0.14,0.244,0.19,1
Contra Costa,California,6013,cropland-noncultivated,20.88,0.28,0.142,0.12,1
Contra Costa,California,6013,pastureland,14.28,0.17,0.151,0.01,1
Contra Costa,California,6013,rangeland,38.42,0.28,13.1,0.01,1
Contra Costa,California,6013,forest,47.54,0.34,,,
Del Norte,California,6015,cropland-noncultivated,178.75,0.33,0.214,0.26,1
Del Norte,California,6015,pastureland,175.49,0.34,0.101,0,1
Del Norte,California,6015,rangeland,150,0.2,0.101,0,1
Del Norte,California,6015,forest,212.13,0.23,,,
El Dorado,California,6017,cropland-cultivated,65,0.2,0.435,0.02,1
El Dorado,California,6017,cropland-noncultivated,65,0.18,0.949,0.22,1
El Dorado,California,6017,pastureland,60,0.29,3.507,0.06,1
El Dorado,California,6017,rangeland,37.73,0.27,6.59,0.02,1
El Dorado,California,6017,forest,83.07,0.21,,,
Fresno,California,6019,cropland-cultivated,10.14,0.36,0.146,0.56,1
Fresno,California,6019,cropland-noncultivated,11.49,0.34,0.13,0.27,1
Fresno,California,6019,pastureland,10.96,0.29,0.121,0.02,1
Fresno,California,6019,rangeland,20.84,0.35,11.113,0.04,1
Fresno,California,6019,forest,35.64,0.3,,,
Glenn,California,6021,cropland-cultivated,26.9,0.31,0.139,0.46,1
Glenn,California,6021,cropland-noncultivated,26.92,0.37,0.15,0.13,1
Glenn,California,6021,pastureland,26.09,0.33,0.235,0.07,1
Glenn,California,6021,rangeland,33.1,0.28,5.008,0.12,1
Glenn,California,6021,forest,81.76,0.24,,,
Humboldt,California,6023,cropland-cultivated,100,0.32,0.132,0.02,1
Humboldt,California,6023,pastureland,94.04,0.34,0.228,0.01,1
Humboldt,California,6023,rangeland,147.68,0.24,5.549,0.02,1
Humboldt,California,6023,forest,163.12,0.27,,,
Imperial,California,6025,cropland-cultivated,10.02,0.39,0.135,0.23,1
Imperial,California,6025,cropland-noncultivated,10.45,0.4,0.143,0.08,1
Imperial,California,6025,rangeland,10,0.24,0.267,0.08,1
Inyo,California,6027,cropland-noncultivated,25,0.28,0.35,0.03,1
Inyo,California,6027,pastureland,21.52,0.29,0.243,0.01,1
Inyo,California,6027,rangeland,17.22,0.29,0.813,0.15,1
Inyo,California,6027,forest,25,0.28,,,
Kern,California,6029,cropland-cultivated,11.92,0.35,0.242,0.38,1
Kern,California,6029,cropland-noncultivated,11.4,0.36,0.341,0.15,1
Kern,California,6029,pastureland,10,0.32,0.119,0.01,1
Kern,California,6029,rangeland,15.34,0.31,4.879,0.07,1
Kern,California,6029,forest,46.26,0.28,,,
Kings,California,6031,cropland-cultivated,10.05,0.35,0.145,0.37,1
Kings,California,6031,cropland-noncultivated,10,0.34,0.148,0.09,1
Kings,California,6031,pastureland,12.17,0.41,0.121,0.03,1
Kings,California,6031,rangeland,12.05,0.35,5.168,0.06,1
Lake,California,6033,cropland-cultivated,90,0.37,0.085,0.36,1
Lake,California,6033,cropland-noncultivated,48.18,0.31,0.182,0.12,0.99
Lake,California,6033,pastureland,68.47,0.36,0.148,0.01,1
Lake,California,6033,rangeland,89.51,0.28,5.485,0.05,1
Lake,California,6033,forest,113.33,0.25,,,
Lassen,California,6035,cropland-cultivated,38.93,0.27,0.215,0.21,1
Lassen,California,6035,cropland-noncultivated,21.72,0.24,0.092,0.05,1
Lassen,California,6035,pastureland,20,0.33,0.127,0.01,1
Lassen,California,6035,rangeland,27.58,0.25,1.273,0.11,1
Lassen,California,6035,forest,41.81,0.18,,,
Los Angeles,California,6037,cropland-cultivated,18.02,0.35,0.296,0.14,1
Los Angeles,California,6037,cropland-noncultivated,23.09,0.31,2.043,0.06,1
Los Angeles,California,6037,pastureland,12.01,0.3,0.346,0.03,1
Los Angeles,California,6037,rangeland,28.08,0.3,2.675,0.1,1
Los Angeles,California,6037,forest,64.13,0.32,,,
Madera,California,6039,cropland-cultivated,9.1,0.36,0.256,0.37,1
Madera,California,6039,cropland-noncultivated,9.41,0.34,0.277,0.25,1
Madera,California,6039,pastureland,10.16,0.39,0.232,0,1
Madera,California,6039,rangeland,22.63,0.32,3.796,0.01,1
Madera,California,6039,forest,35.67,0.3,,,
Marin,California,6041,cropland-noncultivated,75,0.32,3.327,0.1,1
Marin,California,6041,rangeland,63.02,0.33,8.263,0.01,1
Marin,California,6041,forest,62.13,0.27,,,
Mariposa,California,6043,rangeland,29.99,0.32,5.199,0.02,1
Mariposa,California,6043,forest,43.7,0.29,,,
Mendocino,California,6045,cropland-cultivated,75,0.28,0.267,0.1,1
Mendocino,California,6045,cropland-noncultivated,106.88,0.33,1.029,0.07,1
Mendocino,California,6045,pastureland,166.39,0.3,0.51,0.01,1
Mendocino,California,6045,rangeland,163.6,0.29,7.926,0.02,1
Mendocino,California,6045,forest,177.71,0.26,,,
Merced,California,6047,cropland-cultivated,17.62,0.33,0.174,0.43,1
Merced,California,6047,cropland-noncultivated,18.67,0.31,0.154,0.17,1
Merced,California,6047,pastureland,20.85,0.36,0.139,0.02,1
Merced,California,6047,rangeland,24.21,0.3,2.811,0.02,1
Merced,California,6047,forest,28.71,0.26,,,
Modoc,California,6049,cropland-cultivated,27.94,0.35,0.299,0.16,1
Modoc,California,6049,cropland-noncultivated,30.5,0.28,0.382,0.01,1
Modoc,California,6049,pastureland,32.25,0.31,0.42,0.02,1
Modoc,California,6049,rangeland,35.98,0.22,2.827,0.08,1
Modoc,California,6049,forest,52.93,0.21,,,
Mono,California,6051,cropland-noncultivated,23.5,0.24,0.483,0.03,1
Mono,California,6051,pastureland,25.56,0.2,0.224,0.02,1
Mono,California,6051,rangeland,24.78,0.19,2.622,0.11,1
Mono,California,6051,forest,25.69,0.13,,,
Monterey,California,6053,cropland-cultivated,21.16,0.31,1.511,0.41,0.99
Monterey,California,6053,cropland-noncultivated,18.93,0.27,1.489,0.34,1
Monterey,California,6053,pastureland,16.43,0.33,0.501,0.01,1
Monterey,California,6053,rangeland,42.06,0.28,18.25,0.04,1
Monterey,California,6053,forest,49.09,0.25,,,
Napa,California,6055,cropland-noncultivated,77.93,0.29,0.208,0.3,1
Napa,California,6055,pastureland,90,0.33,0.152,0.01,1
Napa,California,6055,rangeland,67.24,0.3,4.771,0.03,1
Napa,California,6055,forest,93.12,0.29,,,
Nevada,California,6057,pastureland,49.92,0.29,3.482,0.02,1
Nevada,California,6057,rangeland,54.23,0.28,6.322,0.02,1
Nevada,California,6057,forest,76.85,0.19,,,
Orange,California,6059,cropland-cultivated,35,0.31,0.167,0.27,1
Orange,California,6059,cropland-noncultivated,35,0.25,3.827,0.13,0.96
Orange,California,6059,rangeland,39.75,0.27,15.391,0.02,1
Orange,California,6059,forest,34.1,0.26,,,
Placer,California,6061,cropland-cultivated,35.51,0.33,0.308,0.29,1
Placer,California,6061,cropland-noncultivated,58.77,0.19,1.141,0.21,1
Placer,California,6061,pastureland,41.06,0.28,0.679,0.01,1
Placer,California,6061,rangeland,46.99,0.24,2.513,0.06,1
Placer,California,6061,forest,73.87,0.19,,,
Plumas,California,6063,cropland-noncultivated,30,0.22,0.308,0,1
Plumas,California,6063,pastureland,37.5,0.29,0.267,0.01,1
Plumas,California,6063,rangeland,54.84,0.17,2.59,0.05,1
Plumas,California,6063,forest,65.32,0.17,,,
Riverside,California,6065,cropland-cultivated,22.14,0.37,0.173,0.22,1
Riverside,California,6065,cropland-noncultivated,27.75,0.31,4.13,0.08,0.97
Riverside,California,6065,pastureland,30.87,0.29,2.443,0.02,1
Riverside,California,6065,rangeland,33.72,0.28,7.081,0.07,1
Riverside,California,6065,forest,47.29,0.24,,,
Sacramento,California,6067,cropland-cultivated,23.61,0.3,0.146,0.28,1
Sacramento,California,6067,cropland-noncultivated,24.69,0.38,0.157,0.19,1
Sacramento,California,6067,pastureland,23.33,0.34,0.135,0.01,1
Sacramento,California,6067,rangeland,27.8,0.29,1.057,0.02,1
Sacramento,California,6067,forest,27.04,0.24,,,
San Benito,California,6069,cropland-cultivated,28.65,0.34,2.807,0.3,1
San Benito,California,6069,cropland-noncultivated,20.22,0.36,0.215,0.05,1
San Benito,California,6069,pastureland,19.48,0.36,0.068,0.01,1
San Benito,California,6069,rangeland,31.61,0.33,12.837,0.04,1
San Benito,California,6069,forest,39.61,0.29,,,
San Bernardino,California,6071,cropland-cultivated,20.38,0.28,0.317,0.31,1
San Bernardino,California,6071,cropland-noncultivated,25.51,0.26,0.161,0.03,1
San Bernardino,California,6071,rangeland,16.08,0.2,1.647,0.21,1
San Bernardino,California,6071,forest,83.48,0.28,,,
San Diego,California,6073,cropland-cultivated,37.96,0.28,1.944,0.24,0.97
San Diego,California,6073,cropland-noncultivated,44.69,0.28,5.161,0.03,0.99
San Diego,California,6073,pastureland,41.79,0.2,2.871,0.02,1
San Diego,California,6073,rangeland,39.25,0.27,9.788,0.07,1
San Diego,California,6073,forest,74.91,0.23,,,
San Francisco,California,6075,pastureland,35,0.15,0.069,0.01,1
San Joaquin,California,6077,cropland-cultivated,15.42,0.24,0.151,0.23,1
San Joaquin,California,6077,cropland-noncultivated,18.21,0.29,0.169,0.14,1
San Joaquin,California,6077,pastureland,24.76,0.32,0.244,0,1
San Joaquin,California,6077,rangeland,30.22,0.3,5.383,0.03,1
San Joaquin,California,6077,forest,43.6,0.26,,,
San Luis Obispo,California,6079,cropland-cultivated,26.45,0.32,3.919,0.32,1
San Luis Obispo,California,6079,cropland-noncultivated,24.13,0.33,0.345,0.04,1
San Luis Obispo,California,6079,pastureland,70,0.37,0.742,0.01,1
San Luis Obispo,California,6079,rangeland,49.01,0.33,11.238,0.04,1
San Luis Obispo,California,6079,forest,87.84,0.27,,,
San Mateo,California,6081,cropland-cultivated,110.09,0.24,3.079,0.19,0.92
San Mateo,California,6081,cropland-noncultivated,188.72,0.34,1.521,0.27,1
San Mateo,California,6081,pastureland,180,0.24,5.335,0.01,1
San Mateo,California,6081,rangeland,132.58,0.32,7.671,0.02,1
San Mateo,California,6081,forest,183.24,0.3,,,
Santa Barbara,California,6083,cropland-cultivated,27.08,0.34,0.145,0.22,1
Santa Barbara,California,6083,cropland-noncultivated,70.8,0.31,5.104,0.07,0.97
Santa Barbara,California,6083,pastureland,51.52,0.29,0.952,0.01,1
Santa Barbara,California,6083,rangeland,67.65,0.28,12.814,0.03,1
Santa Barbara,California,6083,forest,66.38,0.22,,,
Santa Clara,California,6085,cropland-cultivated,54.77,0.32,0.271,0.48,1
Santa Clara,California,6085,cropland-noncultivated,48.36,0.29,0.289,0.13,1
Santa Clara,California,6085,pastureland,60,0.32,0.179,0.02,1
Santa Clara,California,6085,rangeland,54.28,0.3,10.556,0.05,1
Santa Clara,California,6085,forest,76.62,0.28,,,
Santa Cruz,California,6087,cropland-cultivated,64.7,0.3,0.157,0.37,1
Santa Cruz,California,6087,cropland-noncultivated,79.93,0.31,0.466,0.2,0.91
Santa Cruz,California,6087,pastureland,120,0.35,0.897,0.02,1
Santa Cruz,California,6087,rangeland,113.7,0.24,5.123,0.02,1
Santa Cruz,California,6087,forest,270.99,0.21,,,
Shasta,California,6089,cropland-cultivated,13.38,0.29,0.247,0.41,1
Shasta,California,6089,cropland-noncultivated,36.68,0.24,0.185,0.31,1
Shasta,California,6089,pastureland,61.39,0.29,0.33,0.01,1
Shasta,California,6089,rangeland,49.1,0.21,9.039,0.09,1
Shasta,California,6089,forest,88.38,0.16,,,
Sierra,California,6091,cropland-noncultivated,44.02,0.3,0.356,0,1
Sierra,California,6091,pastureland,69.42,0.26,3.112,0.03,1
Sierra,California,6091,rangeland,44.58,0.25,5.035,0.04,1
Sierra,California,6091,forest,55.74,0.18,,,
Siskiyou,California,6093,cropland-cultivated,26.33,0.35,0.214,0.28,0.94
Siskiyou,California,6093,cropland-noncultivated,33.24,0.28,0.16,0.07,0.95
Siskiyou,California,6093,pastureland,46.61,0.33,0.125,0.02,1
Siskiyou,California,6093,rangeland,39.91,0.22,2.602,0.13,1
Siskiyou,California,6093,forest,52.87,0.2,,,
Solano,California,6095,cropland-cultivated,29.64,0.29,0.504,0.31,0.95
Solano,California,6095,cropland-noncultivated,44.69,0.33,0.169,0.15,1
